River,Site,Year,Site_code,Latitude,Longitude,Drainage.area.sq.km,Transect,life_history,Tribe,species_code,TDMt_total,TAFDMt_total,TSMt_total,OSMt_total,ISMt_total,P_TDM_total,P_TAFDM_total,P_TSM_total,P_OSM_total,P_ISM_total,total_organic_B_total,total_organic_P_total,total_inorganic_B_total,total_inorganic_P_total,TDMt_m2,TAFDMt_m2,TSMt_m2,OSMt_m2,ISMt_m2,P_TDM_m2,P_TAFDM_m2,P_TSM_m2,P_OSM_m2,P_ISM_m2,total_organic_B_m2,total_organic_P_m2,total_inorganic_B_m2,total_inorganic_P_m2
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_10,Periodic,Lampsilini,LSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_10,Periodic,Lampsilini,MACU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_10,Periodic,Lampsilini,OUNI,1.752837773,1.383028818,74.97231642,4.47584729,70.49646913,0.112284339,0.088942623,4.865733332,0.29048428,4.575249052,5.858876108,0.379426903,70.86627808,4.598590769,0.412432417,0.325418545,17.64054504,1.053140539,16.5874045,0.026419845,0.020927676,1.144878431,0.068349242,1.076529189,1.378559084,0.089276918,16.67441837,1.082021357
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_10,Equilibrium,Quadrulini,QVER,11.77521942,10.53568177,358.0484452,21.98417454,336.0642707,0.478602577,0.345623884,14.82631267,0.910335598,13.91597707,32.5198563,1.255959482,337.3038083,14.04895576,2.770639863,2.478983945,84.24669299,5.17274695,79.07394604,0.112612371,0.081323267,3.488544157,0.214196611,3.274347546,7.651730895,0.295519878,79.36560196,3.30563665
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_10,Periodic,Pleurobemini,EARC,1.467711942,1.223426962,49.28452364,2.434655468,46.84986818,0,0,0,0,0,3.65808243,0,47.09415316,0,0.345343986,0.287865167,11.5963585,0.57286011,11.02349839,0,0,0,0,0,0.860725278,0,11.08097721,0
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_10,Equilibrium,Amblemini,APLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_10,Equilibrium,Pleurobemini,REBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_10,Equilibrium,Quadrulini,QQUA,2.732359661,2.334137131,97.94252009,5.347661597,92.59485849,0.321444577,0.27543182,10.25079653,0.55969349,9.691103037,7.681798728,0.83512531,92.99308102,9.737115794,0.642908155,0.549208737,23.04529884,1.258273317,21.78702553,0.075634018,0.064807487,2.411952124,0.131692586,2.280259538,1.807482054,0.196500073,21.88072495,2.291086069
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_10,Opportunistic,Lampsilini,TDON,0.002887334,0.002425938,0.038980535,0.002373915,0.03660662,0.002887334,0.002425938,0.038980535,0.002373915,0.03660662,0.004799852,0.004799852,0.037068016,0.037068016,0.000679373,0.000570809,0.009171891,0.000558568,0.008613322,0.000679373,0.000570809,0.009171891,0.000558568,0.008613322,0.001129377,0.001129377,0.008721886,0.008721886
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_10,Equilibrium,Quadrulini,MNER,23.02920465,18.0965449,856.399253,61.40382644,794.9954266,1.380292375,1.045998019,47.05181661,3.373615251,43.67820136,79.50037134,4.41961327,799.9280863,44.01249572,5.418636388,4.258010565,201.5057066,14.44795916,187.0577474,0.324774676,0.246117181,11.07101567,0.793791824,10.27722385,18.70596973,1.039909005,188.2183732,10.35588135
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_10,Periodic,Lampsilini,LLIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_10,Periodic,Lampsilini,ELIN,4.476080147,3.76080254,96.0571345,5.849879491,90.20725501,0.128149816,0.107671475,2.573376532,0.156718631,2.416657901,9.610682031,0.264390106,90.92253262,2.437136242,1.053195329,0.884894715,22.60167871,1.376442233,21.22523647,0.030152898,0.025334465,0.60550036,0.036874972,0.568625388,2.261336948,0.062209437,21.39353709,0.573443822
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_10,Opportunistic,Lampsilini,PFRA,0.038182747,0.032081144,0.259539969,0.015805984,0.243733985,0.038182747,0.032081144,0.259539969,0.015805984,0.243733985,0.047887129,0.047887129,0.249835588,0.249835588,0.008984176,0.007548505,0.061068228,0.003719055,0.057349173,0.008984176,0.007548505,0.061068228,0.003719055,0.057349173,0.01126756,0.01126756,0.058784844,0.058784844
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_10,Opportunistic,Lampsilini,LREC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_10,Periodic,Lampsilini,OARK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_10,Opportunistic,Lampsilini,PINF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_10,Equilibrium,Pleurobemini,PPER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_10,Opportunistic,Lampsilini,LTER,0.770239285,0.623769853,10.18121575,0.488698356,9.692517391,0.595245806,0.477495652,8.020661584,0.384991756,7.635669828,1.112468209,0.862487408,9.838986823,7.753419982,0.181232773,0.146769377,2.395580176,0.114987848,2.280592327,0.140057837,0.112351918,1.88721449,0.090586296,1.796628195,0.261757226,0.202938214,2.315055723,1.824334113
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_10,Periodic,Alasmodontini,SSUB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_10,Opportunistic,Lampsilini,TPAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_10,Opportunistic,Lampsilini,PPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_10,Periodic,Lampsilini,HPER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_10,Periodic,Lampsilini,VVIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_10,Periodic,Pleurobemini,ECRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_10,Opportunistic,Lampsilini,TTRU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_10,NA,Lampsilini,LAMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_10,Periodic,Anodontini,LCOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_15,NA,Corbicula,CFLU,0.191463316,0.146961679,7.373834313,0.214578579,7.159255734,0.155232519,0.120762033,6.190743563,0.180150638,6.010592925,0.361540258,0.300912671,7.20375737,6.045063411,0.045050192,0.034579219,1.735019838,0.050489077,1.684530761,0.036525299,0.028414596,1.456645544,0.042388385,1.414257159,0.085068296,0.070802981,1.695001734,1.422367862
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_15,Equilibrium,Pleurobemini,FCER,3.447054882,2.92519561,132.4871539,6.915829435,125.5713245,0.023777671,0.019524493,0.817572015,0.042677259,0.774894755,9.841025045,0.062201752,126.0931838,0.779147933,0.811071737,0.68828132,31.17344798,1.627253985,29.546194,0.005594746,0.004593998,0.192369886,0.010041708,0.182328178,2.315535305,0.014635706,29.66898441,0.183328925
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_15,Opportunistic,Lampsilini,LORN,6.119108712,4.600822846,75.39389124,8.723073216,66.67081802,0.567969777,0.419813912,5.984480504,0.692404394,5.29207611,13.32389606,1.112218306,68.18910389,5.440231975,1.439790285,1.082546552,17.73973911,2.052487816,15.6872513,0.133639948,0.098779744,1.40811306,0.162918681,1.245194379,3.135034368,0.261698425,16.04449503,1.280054582
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_15,Periodic,Lampsilini,OREF,0.047409585,0.043586499,2.930887664,0.120752572,2.810135093,0.032948663,0.029905796,1.921650385,0.079171996,1.842478389,0.164339071,0.109077792,2.813958178,1.845521256,0.011155196,0.010255647,0.689620627,0.02841237,0.661208257,0.007752627,0.007036658,0.452153032,0.018628705,0.433524327,0.038668017,0.025665363,0.662107807,0.434240296
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_15,Equilibrium,Pleurobemini,PDEC,7.65214879,6.319110505,419.8685024,22.96680708,396.9016953,0.618218506,0.507195682,33.82627293,1.850297129,31.9759758,29.28591759,2.357492811,398.2347336,32.08699862,1.800505598,1.486849531,98.7925888,5.403954608,93.3886342,0.145463178,0.11934016,7.959123041,0.43536403,7.523759011,6.890804138,0.554704191,93.70229026,7.549882029
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_15,Equilibrium,Quadrulini,PKIE,16.44741905,14.67163383,567.4005673,42.32808232,525.0724849,0.641073888,0.57531866,20.25357866,1.510916968,18.7426617,56.99971615,2.086235629,526.8482702,18.80841692,3.869980953,3.452149137,133.5060158,9.95954878,123.546467,0.150840915,0.135369097,4.765547921,0.355509875,4.410038046,13.41169792,0.490878971,123.9642989,4.425509864
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_15,Periodic,Lampsilini,LSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_15,Periodic,Lampsilini,MACU,0.002863161,0.001968747,0.036580745,0.002154606,0.03442614,0.002863161,0.001968747,0.036580745,0.002154606,0.03442614,0.004123353,0.004123353,0.035320553,0.035320553,0.000673685,0.000463235,0.008607234,0.000506966,0.008100268,0.000673685,0.000463235,0.008607234,0.000506966,0.008100268,0.000970201,0.000970201,0.008310718,0.008310718
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_15,Periodic,Lampsilini,OUNI,1.448300586,1.122037686,58.64253451,3.50095931,55.1415752,0.215674197,0.1718187,9.476477498,0.565745707,8.910731791,4.622996996,0.737564407,55.4678381,8.954587288,0.340776609,0.264008867,13.79824341,0.823755132,12.97448828,0.05074687,0.040427929,2.229759411,0.133116637,2.096642774,1.087763999,0.173544566,13.05125602,2.106961715
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_15,Equilibrium,Quadrulini,QVER,6.852209231,5.115398801,211.6860801,12.99752532,198.6885547,1.180046732,1.009775976,35.93799296,2.206592768,33.73140019,18.11292412,3.216368744,200.4253652,33.90167095,1.612284525,1.203623247,49.80848942,3.058241251,46.75024817,0.277658055,0.237594347,8.455998344,0.519198298,7.936800046,4.261864498,0.756792646,47.15890945,7.976863753
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_15,Periodic,Pleurobemini,EARC,1.41275145,1.177523584,47.22204118,2.332768835,44.88927235,0.009279432,0.007749894,0.34728603,0.01715593,0.3301301,3.510292419,0.024905824,45.12450022,0.331659638,0.332412106,0.277064373,11.11106851,0.548886785,10.56218173,0.002183396,0.001823505,0.08171436,0.004036689,0.077677671,0.825951157,0.005860194,10.61752946,0.078037562
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_15,Equilibrium,Amblemini,APLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_15,Equilibrium,Pleurobemini,REBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_15,Equilibrium,Quadrulini,QQUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_15,Opportunistic,Lampsilini,TDON,0.031624201,0.026570653,0.490929175,0.029897587,0.461031588,0.031357542,0.026346606,0.487895945,0.029712863,0.458183082,0.05646824,0.05605947,0.466085135,0.463194017,0.007440988,0.006251918,0.115512747,0.007034726,0.108478021,0.007378245,0.006199202,0.114799046,0.006991262,0.107807784,0.013286645,0.013190463,0.109667091,0.108986828
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_15,Equilibrium,Quadrulini,MNER,11.37867492,8.945851278,423.6275619,30.37409619,393.2534657,0.698598046,0.529564113,23.83067951,1.708659721,22.12201979,39.31994746,2.238223833,395.6862893,22.29105372,2.677335274,2.104906183,99.67707338,7.146846162,92.53022722,0.164376011,0.124603321,5.607218708,0.402037581,5.205181127,9.251752345,0.526640902,93.10265631,5.244953817
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_15,Periodic,Lampsilini,LLIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_15,Periodic,Lampsilini,ELIN,2.152616192,1.808628124,44.67798016,2.720888992,41.95709117,0.112090649,0.094178563,2.398675701,0.14607935,2.252596351,4.529517116,0.240257913,42.30107924,2.270508436,0.506497927,0.425559559,10.51246592,0.640209175,9.872256747,0.02637427,0.022159662,0.564394283,0.034371612,0.530022671,1.065768733,0.056531274,9.953195115,0.534237279
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_15,Opportunistic,Lampsilini,PFRA,0.116468613,0.097856929,0.700000642,0.042630039,0.657370603,0.116468613,0.097856929,0.700000642,0.042630039,0.657370603,0.140486968,0.140486968,0.675982288,0.675982288,0.02740438,0.02302516,0.164706033,0.010030597,0.154675436,0.02740438,0.02302516,0.164706033,0.010030597,0.154675436,0.033055757,0.033055757,0.159054656,0.159054656
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_15,Opportunistic,Lampsilini,LREC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_15,Periodic,Lampsilini,OARK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_15,Opportunistic,Lampsilini,PINF,0.115740848,0.097245461,0.58601774,0.03568848,0.55032926,0.115740848,0.097245461,0.58601774,0.03568848,0.55032926,0.132933941,0.132933941,0.568824647,0.568824647,0.027233141,0.022881285,0.137886527,0.008397289,0.129489238,0.027233141,0.022881285,0.137886527,0.008397289,0.129489238,0.031278574,0.031278574,0.133841093,0.133841093
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_15,Equilibrium,Pleurobemini,PPER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_15,Opportunistic,Lampsilini,LTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_15,Periodic,Alasmodontini,SSUB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_15,Opportunistic,Lampsilini,TPAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_15,Opportunistic,Lampsilini,PPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_15,Periodic,Lampsilini,HPER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_15,Periodic,Lampsilini,VVIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_15,Periodic,Pleurobemini,ECRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_15,Opportunistic,Lampsilini,TTRU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_15,NA,Lampsilini,LAMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_15,Periodic,Anodontini,LCOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_18,NA,Corbicula,CFLU,0.204720752,0.148327958,6.7891396,0.197563962,6.591575638,0.144336091,0.104661881,4.817321684,0.140184061,4.677137623,0.34589192,0.244845942,6.647968431,4.716811833,0.0454935,0.032961768,1.508697689,0.043903103,1.464794586,0.032074687,0.023258196,1.07051593,0.031152014,1.039363916,0.076864871,0.054410209,1.477326318,1.048180407
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_18,Equilibrium,Pleurobemini,FCER,3.826246533,3.220594197,143.3824852,7.484565725,135.8979194,0.089536498,0.075822457,3.400140328,0.177487325,3.222653003,10.70515992,0.253309782,136.5035718,3.236367043,0.850277007,0.715687599,31.86277448,1.663236828,30.19953765,0.019897,0.016849435,0.755586739,0.039441628,0.716145112,2.378924427,0.056291063,30.33412706,0.719192676
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_18,Opportunistic,Lampsilini,LORN,3.888517268,2.881224633,50.59170146,5.853459859,44.7382416,0,0,0,0,0,8.734684492,0,45.74553424,0,0.864114948,0.640272141,11.24260032,1.300768858,9.941831467,0,0,0,0,0,1.941040998,0,10.16567427,0
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_18,Periodic,Lampsilini,OREF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_18,Equilibrium,Pleurobemini,PDEC,5.566624668,4.613474166,305.9118224,16.73337668,289.1784457,0.703688387,0.578172023,38.52753812,2.107456335,36.42008179,21.34685085,2.685628358,290.1315962,36.54559815,1.237027704,1.025216481,67.98040497,3.718528152,64.26187682,0.156375197,0.128482672,8.561675138,0.46832363,8.093351508,4.743744633,0.596806302,64.47368804,8.121244033
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_18,Equilibrium,Quadrulini,PKIE,20.87019088,18.60084743,728.1192022,54.31769248,673.8015097,1.064337624,0.953746993,34.41445029,2.567317991,31.8471323,72.91853992,3.521064984,676.0708532,31.95772293,4.637820195,4.133521652,161.8042672,12.07059833,149.7336688,0.236519472,0.211943776,7.647655619,0.570515109,7.07714051,16.20411998,0.782458885,150.2379674,7.101716206
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_18,Periodic,Lampsilini,LSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_18,Periodic,Lampsilini,MACU,0.024097851,0.017465092,0.30471607,0.017947777,0.286768294,0.024097851,0.017465092,0.30471607,0.017947777,0.286768294,0.035412868,0.035412868,0.293401053,0.293401053,0.005355078,0.003881132,0.067714682,0.003988395,0.063726288,0.005355078,0.003881132,0.067714682,0.003988395,0.063726288,0.007869526,0.007869526,0.065200234,0.065200234
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_18,Periodic,Lampsilini,OUNI,2.854421464,2.285119102,127.4362344,7.607943195,119.8282912,0.072111963,0.057201154,3.117390316,0.186108202,2.931282114,9.893062297,0.243309356,120.3975936,2.946192923,0.634315881,0.507804245,28.31916321,1.690654043,26.62850916,0.016024881,0.012711368,0.692753404,0.041357378,0.651396025,2.198458288,0.054068746,26.7550208,0.654709538
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_18,Equilibrium,Quadrulini,QVER,1.895350046,1.422172164,58.50918846,3.592464172,54.91672429,0.305332357,0.273259219,9.258515844,0.568472873,8.690042971,5.014636335,0.841732092,55.38990217,8.72211611,0.421188899,0.316038259,13.00204188,0.798325371,12.20371651,0.067851635,0.060724271,2.057447965,0.126327305,1.93112066,1.11436363,0.187051576,12.30886715,1.938248024
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_18,Periodic,Pleurobemini,EARC,1.065914418,0.887932399,34.44350369,1.701509083,32.74199461,0.082565834,0.06891227,2.974206809,0.146925816,2.827280993,2.589441481,0.215838086,32.91997663,2.840934557,0.236869871,0.197318311,7.654111932,0.378113129,7.275998803,0.018347963,0.015313838,0.660934847,0.032650181,0.628284665,0.57543144,0.047964019,7.315550363,0.63131879
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_18,Equilibrium,Amblemini,APLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_18,Equilibrium,Pleurobemini,REBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_18,Equilibrium,Quadrulini,QQUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_18,Opportunistic,Lampsilini,TDON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_18,Equilibrium,Quadrulini,MNER,0.86068018,0.744351831,40.03197424,2.870292553,37.16168168,0.389970439,0.328088383,16.96899929,1.216677249,15.75232204,3.614644384,1.544765632,37.27801003,15.81420409,0.191262262,0.165411518,8.895994275,0.63784279,8.258151485,0.086660098,0.07290853,3.77088873,0.270372722,3.500516008,0.803254308,0.343281252,8.28400223,3.514267576
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_18,Periodic,Lampsilini,LLIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_18,Periodic,Lampsilini,ELIN,0.89636634,0.753126999,17.39705057,1.059480379,16.33757019,0.263014176,0.220984511,5.405959943,0.329222961,5.076736982,1.812607378,0.550207471,16.48080953,5.118766648,0.19919252,0.167361555,3.866011237,0.235440084,3.630571152,0.058447595,0.049107669,1.201324432,0.073160658,1.128163774,0.40280164,0.122268327,3.662402117,1.137503699
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_18,Opportunistic,Lampsilini,PFRA,0.013761478,0.011562394,0.100086304,0.006095256,0.093991048,0.013761478,0.011562394,0.100086304,0.006095256,0.093991048,0.01765765,0.01765765,0.096190132,0.096190132,0.003058106,0.002569421,0.022241401,0.001354501,0.0208869,0.003058106,0.002569421,0.022241401,0.001354501,0.0208869,0.003923922,0.003923922,0.021375585,0.021375585
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_18,Opportunistic,Lampsilini,LREC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_18,Periodic,Lampsilini,OARK,0.569853499,0.444920731,23.59958522,1.408895238,22.19068999,0.010879316,0.008827289,0.503018357,0.030030196,0.472988161,1.853815969,0.038857485,22.31562275,0.475040188,0.126634111,0.098871274,5.244352272,0.313087831,4.931264441,0.002417626,0.00196162,0.111781857,0.006673377,0.10510848,0.411959104,0.008634997,4.959027278,0.105564486
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_18,Opportunistic,Lampsilini,PINF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
SIPSEY,HWY14,2022,S8,33.040556,-88.113611,1991.700857,0-20_18,Equilibrium,Pleurobemini,PPER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
