StartDate,EndDate,Block,Treatment,Plot,Replicate,SamplingMethod,Family,Genus,Species,Males,Females,Immature
20080922,20081002,Ridge,Logged,4,2,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,1,3,0
20080922,20081002,Ridge,Logged,4,2,Litter_sifting,LINYPHIIDAE,Ceratinella,brunnea,1,1,0
20080922,20081002,Ridge,Logged,4,2,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,5
20080922,20081002,Ridge,Logged,4,2,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,5
20080519,20080529,Ridge,Logged,4,4,Pitfall,LYCOSIDAE,Pardosa,xerampelina,5,2,0
20080922,20081002,Ridge,Logged,4,1,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,10
20080519,20080529,Ridge,Logged,4,4,Pitfall,SALTICIDAE,Phidippus,whitmani,1,0,0
20080922,20081002,Ridge,Logged,4,2,Litter_sifting,GNAPHOSIDAE,immGnap,sp.,0,0,3
20080519,20080529,Ridge,Logged,4,4,Pitfall,CORINNIDAE,Phrurotimpus,borealis,2,0,0
20080519,20080529,Ridge,Logged,4,4,Pitfall,AMAUROBIIDAE,Amaurobius,borealis,3,0,0
20080922,20081002,Ridge,Logged,4,1,Litter_sifting,LINYPHIIDAE,Tapinocyba,minuta,3,1,0
20080922,20081002,Ridge,Logged,4,3,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,0,1,0
20080519,20080529,Ridge,Logged,4,4,Pitfall,HAHNIDAE,immHahn,sp.,0,0,1
20080519,20080529,Ridge,Logged,4,4,Pitfall,LINYPHIIDAE,Tapinocyba,minuta,1,0,0
20080519,20080529,Ridge,Logged,4,4,Pitfall,LYCOSIDAE,Pardosa,moesta,11,1,0
20080922,20081002,Ridge,Logged,4,1,Litter_sifting,LINYPHIIDAE,Sisicus,penifusifer,1,0,0
20080922,20081002,Ridge,Logged,4,3,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,2
20080922,20081002,Ridge,Logged,4,3,Litter_sifting,DICTYNIDAE,immDict,sp.,0,0,2
20080922,20081002,Ridge,Logged,4,1,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,2,2,0
20080922,20081002,Ridge,Logged,4,1,Litter_sifting,THERIDIIDAE,Pholcomma,hirsutum,0,1,0
20080922,20081002,Ridge,Logged,4,1,Litter_sifting,LINYPHIIDAE,Ceratinella,brunnea,1,0,0
20080922,20081002,Ridge,Logged,4,1,Litter_sifting,LINYPHIIDAE,Scylaceus,pallidus,1,0,0
20080922,20081002,Ridge,Logged,4,1,Litter_sifting,SALTICIDAE,immSalt,sp.,0,0,1
20080922,20081002,Ridge,Logged,4,1,Litter_sifting,GNAPHOSIDAE,immGnap,sp.,0,0,2
20080922,20081002,Ridge,Logged,4,1,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,6
20080922,20081002,Ridge,Girdled,5,5,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,5,5,0
20080519,20080529,Ridge,Girdled,5,3,Pitfall,AMAUROBIIDAE,Amaurobius,borealis,5,0,0
20080519,20080529,Ridge,Girdled,5,3,Litter_sifting,SALTICIDAE,Neon,nelli,1,0,0
20080922,20081002,Ridge,Girdled,5,4,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,17
20080922,20081002,Ridge,Girdled,5,5,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,0,4,0
20080519,20080529,Ridge,Girdled,5,5,Pitfall,LINYPHIIDAE,Ceratinella,brunnea,0,1,0
20080519,20080529,Ridge,Girdled,5,3,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,18
20080922,20081002,Ridge,Girdled,5,5,Litter_sifting,HAHNIIDAE,Neoantistea,magna,0,2,0
20080519,20080529,Ridge,Girdled,5,4,Litter_sifting,CORINNIDAE,Phrurotimpus,borealis,0,3,0
20080922,20081002,Ridge,Girdled,5,1,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,0,1,0
20080922,20081002,Ridge,Girdled,5,1,Litter_sifting,HAHNIIDAE,Neoantistea,magna,0,2,0
20080922,20081002,Ridge,Girdled,5,1,Litter_sifting,LIOCRANIDAE,Agroeca,ornata,0,1,0
20080922,20081002,Ridge,Girdled,5,1,Litter_sifting,LINYPHIIDAE,Tenuiphantes,zebra,0,1,0
20080519,20080529,Ridge,Girdled,5,4,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,0,1,0
20080519,20080529,Ridge,Girdled,5,4,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,0,2,0
20080519,20080529,Ridge,Girdled,5,3,Pitfall,LYCOSIDAE,Pardosa,xerampelina,1,0,0
20080519,20080529,Ridge,Girdled,5,5,Pitfall,LINYPHIIDAE,Tenuiphantes,zebra,0,1,0
20080718,20080728,Ridge,Girdled,5,4,Litter_sifting,LINYPHIIDAE,Tenuiphantes,zebra,0,1,0
20080519,20080529,Ridge,Girdled,5,5,Pitfall,LYCOSIDAE,Pardosa,xerampelina,1,0,0
20080922,20081002,Ridge,Girdled,5,5,Litter_sifting,UNKNOWN,immUnkn,sp.,0,0,3
20080922,20081002,Ridge,Girdled,5,4,Litter_sifting,HAHNIDAE,immHahn,sp.,0,0,1
20080519,20080529,Ridge,Girdled,5,5,Pitfall,AMAUROBIIDAE,Amaurobius,borealis,2,1,1
20080519,20080529,Ridge,Girdled,5,3,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,2
20080519,20080529,Ridge,Girdled,5,4,Litter_sifting,LINYPHIIDAE,Ceratinella,brunnea,0,2,0
20080519,20080529,Ridge,Girdled,5,3,Pitfall,LYCOSIDAE,Pirata,montanus,1,1,0
20080519,20080529,Ridge,Girdled,5,5,Pitfall,LYCOSIDAE,Pirata,montanus,1,0,0
20080519,20080529,Ridge,Girdled,5,3,Litter_sifting,SALTICIDAE,immSalt,sp.,0,0,2
20080519,20080529,Ridge,Girdled,5,4,Litter_sifting,LINYPHIIDAE,Tapinocyba,minuta,0,4,0
20080519,20080529,Ridge,Girdled,5,4,Litter_sifting,LINYPHIIDAE,Microneta,viaria,0,1,0
20080519,20080529,Ridge,Girdled,5,4,Litter_sifting,LINYPHIIDAE,Collinsia,oxypaederotipus,23,7,0
20080718,20080728,Ridge,Girdled,5,4,Litter_sifting,AGELENIDAE,immAgel,sp.,0,0,1
20080922,20081002,Ridge,Girdled,5,5,Litter_sifting,HAHNIIDAE,Hahnia,cinerea,0,1,0
20080718,20080728,Ridge,Girdled,5,4,Litter_sifting,LINYPHIIDAE,Tapinocyba,minuta,0,2,0
20080718,20080728,Ridge,Girdled,5,4,Litter_sifting,UNKNOWN,immUnkn,sp.,0,0,8
20080718,20080728,Ridge,Girdled,5,4,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,24
20080519,20080529,Ridge,Girdled,5,3,Pitfall,AMAUROBIIDAE,immAmau,sp.,0,0,1
20080922,20081002,Ridge,Girdled,5,5,Litter_sifting,LINYPHIIDAE,Tapinocyba,minuta,0,3,0
20080519,20080529,Ridge,Girdled,5,5,Litter_sifting,LINYPHIIDAE,Tapinocyba,minuta,3,0,0
20080922,20081002,Ridge,Girdled,5,5,Litter_sifting,LINYPHIIDAE,Ceraticelus,laetabilis,0,1,0
20080718,20080728,Ridge,Girdled,5,4,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,1
20080718,20080728,Ridge,Girdled,5,4,Litter_sifting,LIOCRANIDAE,immLioc,sp.,0,0,1
20080718,20080728,Ridge,Girdled,5,4,Litter_sifting,LINYPHIIDAE,Eperigone,brevidentata,0,1,0
20080718,20080728,Ridge,Girdled,5,4,Litter_sifting,HAHNIIDAE,Hahnia,cinerea,0,1,0
20080718,20080728,Ridge,Girdled,5,4,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,7
20080718,20080728,Ridge,Girdled,5,4,Litter_sifting,SALTICIDAE,immSalt,sp.,0,0,2
20080718,20080728,Ridge,Girdled,5,4,Litter_sifting,DICTYNIDAE,immDict,sp.,0,0,1
20080922,20081002,Ridge,Girdled,5,5,Litter_sifting,LIOCRANIDAE,Agroeca,ornata,1,0,0
20080922,20081002,Ridge,Girdled,5,5,Litter_sifting,DICTYNIDAE,immDict,sp.,0,0,1
20080922,20081002,Ridge,Girdled,5,5,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,20
20080922,20081002,Ridge,Girdled,5,5,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,2
20080922,20081002,Ridge,Girdled,5,5,Litter_sifting,LIOCRANIDAE,immLioc,sp.,0,0,1
20080922,20081002,Ridge,Girdled,5,5,Litter_sifting,SALTICIDAE,immSalt,sp.,0,0,3
20080922,20081002,Ridge,Girdled,5,5,Litter_sifting,LINYPHIIDAE,Sisicus,penifusifer,0,1,0
20080922,20081002,Ridge,Girdled,5,5,Litter_sifting,DICTYNIDAE,Cicurina,arcuata,2,0,0
20080922,20081002,Ridge,Girdled,5,5,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,14
20080922,20081002,Ridge,Girdled,5,5,Litter_sifting,LINYPHIIDAE,Tenuiphantes,zebra,0,3,0
20080718,20080728,Ridge,Girdled,5,4,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,0,1,0
20080718,20080728,Ridge,Girdled,5,4,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,1,2,0
20080718,20080728,Ridge,Girdled,5,4,Litter_sifting,LINYPHIIDAE,Ceratinella,brunnea,0,2,0
20080718,20080728,Ridge,Girdled,5,4,Litter_sifting,LINYPHIIDAE,Ceraticelus,laetabilis,0,1,0
20080718,20080728,Ridge,Girdled,5,4,Litter_sifting,LINYPHIIDAE,Collinsia,oxypaederotipus,0,4,0
20080922,20081002,Ridge,Girdled,5,5,Litter_sifting,AGELENIDAE,immAgel,sp.,0,0,2
20080519,20080529,Ridge,Girdled,5,2,Pitfall,LIOCRANIDAE,Agroeca,ornata,1,0,0
20080519,20080529,Ridge,Girdled,5,5,Litter_sifting,LINYPHIIDAE,Ceratinella,brunnea,0,3,0
20080519,20080529,Ridge,Girdled,5,1,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,15
20080519,20080529,Ridge,Girdled,5,1,Litter_sifting,SALTICIDAE,immSalt,sp.,0,0,2
20080519,20080529,Ridge,Girdled,5,1,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,1
20080519,20080529,Ridge,Girdled,5,1,Litter_sifting,LIOCRANIDAE,immLioc,sp.,0,0,5
20080519,20080529,Ridge,Girdled,5,1,Pitfall,LYCOSIDAE,Pirata,montanus,3,0,0
20080519,20080529,Ridge,Girdled,5,1,Pitfall,LIOCRANIDAE,Agroeca,ornata,2,0,0
20080519,20080529,Ridge,Girdled,5,1,Pitfall,AMAUROBIIDAE,Amaurobius,borealis,10,0,0
20080718,20080728,Ridge,Girdled,5,4,Pitfall,HAHNIIDAE,Neoantistea,magna,1,0,0
20080519,20080529,Ridge,Girdled,5,2,Pitfall,AMAUROBIIDAE,Amaurobius,borealis,6,0,0
20080718,20080728,Ridge,Girdled,5,2,Pitfall,LYCOSIDAE,Pirata,montanus,0,1,0
20080519,20080529,Ridge,Girdled,5,2,Pitfall,DICTYNIDAE,Cicurina,robusta,0,1,0
20080718,20080728,Ridge,Girdled,5,5,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,0,1,0
20080718,20080728,Ridge,Girdled,5,5,Litter_sifting,HAHNIIDAE,Neoantistea,magna,0,1,0
20080718,20080728,Ridge,Girdled,5,5,Litter_sifting,LINYPHIIDAE,Tapinocyba,minuta,0,1,0
20080718,20080728,Ridge,Girdled,5,5,Litter_sifting,LINYPHIIDAE,Collinsia,oxypaederotipus,0,3,0
20080718,20080728,Ridge,Girdled,5,5,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,0,1,0
20080718,20080728,Ridge,Girdled,5,5,Litter_sifting,LINYPHIIDAE,Ceraticelus,laetabilis,0,1,0
20080718,20080728,Ridge,Girdled,5,5,Litter_sifting,LINYPHIIDAE,Ceratinella,brunnea,0,1,0
20080519,20080529,Ridge,Girdled,5,2,Pitfall,LYCOSIDAE,Pardosa,xerampelina,2,0,0
20080718,20080728,Ridge,Girdled,5,2,Litter_sifting,LINYPHIIDAE,Microneta,viaria,0,1,0
20080519,20080529,Ridge,Girdled,5,2,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,0,1,0
20080519,20080529,Ridge,Girdled,5,5,Litter_sifting,LIOCRANIDAE,immLioc,sp.,0,0,1
20080519,20080529,Ridge,Girdled,5,5,Litter_sifting,ARANEIDAE,immAran,sp.,0,0,1
20080519,20080529,Ridge,Girdled,5,5,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,2
20080519,20080529,Ridge,Girdled,5,5,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,16
20080718,20080728,Ridge,Girdled,5,2,Pitfall,AMAUROBIIDAE,immAmau,sp.,0,0,1
20080718,20080728,Ridge,Girdled,5,2,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,0,3,0
20080718,20080728,Ridge,Girdled,5,2,Litter_sifting,LINYPHIIDAE,Ceratinella,brunnea,0,2,0
20080519,20080529,Ridge,Girdled,5,1,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,17
20080718,20080728,Ridge,Girdled,5,2,Litter_sifting,LINYPHIIDAE,Collinsia,oxypaederotipus,0,2,0
20080718,20080728,Ridge,Girdled,5,5,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,13
20080718,20080728,Ridge,Girdled,5,2,Litter_sifting,CORINNIDAE,Phrurotimpus,borealis,1,0,0
20080718,20080728,Ridge,Girdled,5,2,Litter_sifting,HAHNIIDAE,Neoantistea,magna,2,0,0
20080718,20080728,Ridge,Girdled,5,2,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,15
20080718,20080728,Ridge,Girdled,5,2,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,6
20080718,20080728,Ridge,Girdled,5,2,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,2
20080718,20080728,Ridge,Girdled,5,2,Litter_sifting,DICTYNIDAE,immDict,sp.,0,0,1
20080718,20080728,Ridge,Girdled,5,2,Pitfall,LINYPHIIDAE,Walckenaeria,digitata,1,0,0
20080718,20080728,Ridge,Girdled,5,2,Pitfall,HAHNIIDAE,Neoantistea,magna,2,0,0
20080718,20080728,Ridge,Girdled,5,2,Litter_sifting,LINYPHIIDAE,Eperigone,maculata,0,1,0
20080519,20080529,Ridge,Girdled,5,5,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,2
20080519,20080529,Ridge,Girdled,5,2,Pitfall,LINYPHIIDAE,Meioneta,simplex,4,0,0
20080519,20080529,Ridge,Girdled,5,2,Pitfall,HAHNIDAE,immHahn,sp.,0,0,2
20080922,20081002,Ridge,Girdled,5,4,Litter_sifting,HAHNIIDAE,Hahnia,cinerea,0,1,0
20080519,20080529,Ridge,Girdled,5,5,Litter_sifting,LINYPHIIDAE,Collinsia,oxypaederotipus,6,4,0
20080519,20080529,Ridge,Girdled,5,3,Litter_sifting,ARANEIDAE,Araniella,displicata,1,0,0
20080519,20080529,Ridge,Girdled,5,5,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,6
20080519,20080529,Ridge,Girdled,5,5,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,1,0,0
20080519,20080529,Ridge,Girdled,5,5,Litter_sifting,CORINNIDAE,Phrurotimpus,borealis,0,0,1
20080718,20080728,Ridge,Girdled,5,5,Litter_sifting,LYCOSIDAE,Pirata,montanus,0,1,0
20080519,20080529,Ridge,Girdled,5,5,Litter_sifting,LINYPHIIDAE,Tenuiphantes,zebra,0,2,0
20080519,20080529,Ridge,Girdled,5,1,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,0,3,0
20080519,20080529,Ridge,Girdled,5,5,Litter_sifting,LYCOSIDAE,Pirata,montanus,1,0,0
20080922,20081002,Ridge,Girdled,5,3,Litter_sifting,LINYPHIIDAE,Ceratinella,brunnea,2,4,0
20080519,20080529,Ridge,Girdled,5,4,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,24
20080519,20080529,Ridge,Girdled,5,4,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,3
20080519,20080529,Ridge,Girdled,5,4,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,1
20080519,20080529,Ridge,Girdled,5,4,Litter_sifting,HAHNIDAE,immHahn,sp.,0,0,1
20080519,20080529,Ridge,Girdled,5,4,Litter_sifting,SALTICIDAE,immSalt,sp.,0,0,8
20080519,20080529,Ridge,Girdled,5,4,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,3
20080519,20080529,Ridge,Girdled,5,5,Litter_sifting,LINYPHIIDAE,Macrargus,multesimus,0,1,0
20080519,20080529,Ridge,Girdled,5,1,Litter_sifting,LYCOSIDAE,Pirata,montanus,1,0,0
20080519,20080529,Ridge,Girdled,5,3,Pitfall,LIOCRANIDAE,Agroeca,ornata,3,0,0
20080718,20080728,Ridge,Girdled,5,5,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,3
20080718,20080728,Ridge,Girdled,5,5,Litter_sifting,SALTICIDAE,immSalt,sp.,0,0,2
20080718,20080728,Ridge,Girdled,5,5,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,30
20080718,20080728,Ridge,Girdled,5,5,Litter_sifting,DICTYNIDAE,immDict,sp.,0,0,1
20080718,20080728,Ridge,Girdled,5,5,Litter_sifting,LIOCRANIDAE,immLioc,sp.,0,0,2
20080519,20080529,Ridge,Girdled,5,1,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,6
20080519,20080529,Ridge,Girdled,5,1,Litter_sifting,HAHNIDAE,immHahn,sp.,0,0,2
20080519,20080529,Ridge,Girdled,5,2,Pitfall,LINYPHIIDAE,Ceratinella,brunnea,0,1,0
20080519,20080529,Ridge,Girdled,5,1,Litter_sifting,THOMISIDAE,Ozyptila,distans,1,0,0
20080519,20080529,Ridge,Girdled,5,2,Pitfall,LINYPHIIDAE,Tenuiphantes,zebra,0,1,0
20080519,20080529,Ridge,Girdled,5,1,Litter_sifting,LINYPHIIDAE,Ceraticelus,laetabilis,1,0,0
20080519,20080529,Ridge,Girdled,5,1,Litter_sifting,SALTICIDAE,Neon,nelli,1,0,0
20080519,20080529,Ridge,Girdled,5,1,Litter_sifting,CORINNIDAE,Phrurotimpus,alarius,3,1,0
20080519,20080529,Ridge,Girdled,5,1,Litter_sifting,LINYPHIIDAE,Collinsia,oxypaederotipus,3,1,0
20080519,20080529,Ridge,Girdled,5,1,Litter_sifting,LINYPHIIDAE,LinyToID,sp3,0,1,0
20080519,20080529,Ridge,Girdled,5,1,Litter_sifting,LINYPHIIDAE,Ceratinella,brunnea,0,4,0
20080519,20080529,Ridge,Girdled,5,1,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,0,4,0
20080519,20080529,Ridge,Girdled,5,1,Litter_sifting,LINYPHIIDAE,Tenuiphantes,zebra,0,2,0
20080718,20080728,Ridge,Girdled,5,5,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,3
20080519,20080529,Ridge,Girdled,5,1,Litter_sifting,THOMISIDAE,immThom,sp.,0,0,1
20080519,20080529,Ridge,Girdled,5,2,Litter_sifting,LINYPHIIDAE,Walckenaeria,minuta,0,1,0
20080519,20080529,Ridge,Girdled,5,2,Litter_sifting,UNKNOWN,immUnkn,sp.,0,0,3
20080922,20081002,Ridge,Girdled,5,2,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,13
20080519,20080529,Ridge,Girdled,5,3,Litter_sifting,LINYPHIIDAE,Microneta,viaria,1,0,0
20080922,20081002,Ridge,Girdled,5,5,Pitfall,LINYPHIIDAE,Tenuiphantes,zebra,0,1,0
20080922,20081002,Ridge,Girdled,5,4,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,8
20080519,20080529,Ridge,Girdled,5,2,Litter_sifting,LINYPHIIDAE,Tenuiphantes,zebra,0,1,0
20080922,20081002,Ridge,Girdled,5,2,Litter_sifting,SALTICIDAE,immSalt,sp.,0,0,4
20080519,20080529,Ridge,Girdled,5,2,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,0,1,0
20080922,20081002,Ridge,Girdled,5,2,Litter_sifting,LINYPHIIDAE,Walckenaeria,brevicornis,1,0,0
20080519,20080529,Ridge,Girdled,5,2,Litter_sifting,LINYPHIIDAE,Tapinocyba,minuta,1,0,0
20080519,20080529,Ridge,Girdled,5,2,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,1
20080519,20080529,Ridge,Girdled,5,2,Litter_sifting,HAHNIDAE,immHahn,sp.,0,0,2
20080519,20080529,Ridge,Girdled,5,2,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,1
20080519,20080529,Ridge,Girdled,5,2,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,12
20080718,20080728,Ridge,Girdled,5,3,Litter_sifting,SALTICIDAE,Neon,nelli,0,1,0
20080519,20080529,Ridge,Girdled,5,2,Litter_sifting,LINYPHIIDAE,Microneta,viaria,0,1,0
20080718,20080728,Ridge,Girdled,5,3,Litter_sifting,UNKNOWN,immUnkn,sp.,0,0,8
20080718,20080728,Ridge,Girdled,5,3,Litter_sifting,LINYPHIIDAE,Tapinocyba,minuta,0,2,0
20080718,20080728,Ridge,Girdled,5,3,Litter_sifting,LINYPHIIDAE,Ceraticelus,laetabilis,0,2,0
20080718,20080728,Ridge,Girdled,5,3,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,3
20080718,20080728,Ridge,Girdled,5,3,Litter_sifting,SALTICIDAE,immSalt,sp.,0,0,3
20080718,20080728,Ridge,Girdled,5,3,Litter_sifting,AGELENIDAE,immAgel,sp.,0,0,1
20080718,20080728,Ridge,Girdled,5,3,Litter_sifting,GNAPHOSIDAE,immGnap,sp.,0,0,2
20080922,20081002,Ridge,Girdled,5,2,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,15
20080718,20080728,Ridge,Girdled,5,3,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,19
20080718,20080728,Ridge,Girdled,5,3,Pitfall,HAHNIIDAE,Neoantistea,magna,1,0,0
20080519,20080529,Ridge,Girdled,5,4,Pitfall,AMAUROBIIDAE,Amaurobius,borealis,7,0,0
20080519,20080529,Ridge,Girdled,5,4,Pitfall,LYCOSIDAE,Pirata,montanus,5,1,0
20080519,20080529,Ridge,Girdled,5,4,Pitfall,LIOCRANIDAE,Agroeca,ornata,3,0,0
20080519,20080529,Ridge,Girdled,5,4,Pitfall,DICTYNIDAE,Cicurina,arcuata,0,1,0
20080519,20080529,Ridge,Girdled,5,4,Pitfall,LYCOSIDAE,Pardosa,xerampelina,1,0,0
20080519,20080529,Ridge,Girdled,5,4,Pitfall,UNKNOWN,unk_toID,ms_ventral_spike,1,0,0
20080718,20080728,Ridge,Girdled,5,3,Litter_sifting,LIOCRANIDAE,immLioc,sp.,0,0,1
20080922,20081002,Ridge,Girdled,5,2,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,2
20080519,20080529,Ridge,Girdled,5,2,Litter_sifting,SALTICIDAE,immSalt,sp.,0,0,1
20080718,20080728,Ridge,Girdled,5,1,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,3
20080718,20080728,Ridge,Girdled,5,1,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,30
20080718,20080728,Ridge,Girdled,5,1,Litter_sifting,UNKNOWN,immUnkn,sp.,0,0,8
20080922,20081002,Ridge,Girdled,5,4,Pitfall,AMAUROBIIDAE,Wadotes,hybridus,3,0,0
20080922,20081002,Ridge,Girdled,5,4,Pitfall,LIOCRANIDAE,Agroeca,ornata,1,1,0
20080718,20080728,Ridge,Girdled,5,1,Litter_sifting,SALTICIDAE,immSalt,sp.,0,0,2
20080922,20081002,Ridge,Girdled,5,2,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,20
20080718,20080728,Ridge,Girdled,5,1,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,1
20080922,20081002,Ridge,Girdled,5,2,Litter_sifting,SALTICIDAE,immSalt,sp.,0,0,2
20080922,20081002,Ridge,Girdled,5,2,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,12
20080922,20081002,Ridge,Girdled,5,2,Litter_sifting,AGELENIDAE,immAgel,sp.,0,0,1
20080922,20081002,Ridge,Girdled,5,3,Litter_sifting,LINYPHIIDAE,LinytoID,ms_Erigoniidbleary_(species4),0,1,0
20080922,20081002,Ridge,Girdled,5,3,Litter_sifting,DICTYNIDAE,Cicurina,arcuata,1,1,0
20080922,20081002,Ridge,Girdled,5,3,Litter_sifting,LINYPHIIDAE,Walckenaeria,minuta,1,2,0
20080922,20081002,Ridge,Girdled,5,3,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,0,2,0
20080718,20080728,Ridge,Girdled,5,1,Litter_sifting,LINYPHIIDAE,Ceratinella,brunnea,0,4,0
20080718,20080728,Ridge,Girdled,5,3,Pitfall,LINYPHIIDAE,Tapinocyba,minuta,1,0,0
20080718,20080728,Ridge,Girdled,5,1,Pitfall,LINYPHIIDAE,Collinsia,oxypaederotipus,0,1,0
20080718,20080728,Ridge,Girdled,5,1,Pitfall,HAHNIIDAE,Neoantistea,magna,2,0,0
20080718,20080728,Ridge,Girdled,5,5,Pitfall,LYCOSIDAE,Pirata,montanus,0,1,0
20080718,20080728,Ridge,Girdled,5,5,Pitfall,LYCOSIDAE,immLyco,sp.,0,0,1
20080718,20080728,Ridge,Girdled,5,5,Pitfall,CORINNIDAE,Phrurotimpus,borealis,0,1,0
20080718,20080728,Ridge,Girdled,5,1,Litter_sifting,AGELENIDAE,immAgel,sp.,0,0,1
20080718,20080728,Ridge,Girdled,5,1,Litter_sifting,LINYPHIIDAE,Tapinocyba,minuta,0,2,0
20080922,20081002,Ridge,Girdled,5,5,Pitfall,UNKNOWN,immUnkn,sp.,0,0,1
20080718,20080728,Ridge,Girdled,5,1,Litter_sifting,LINYPHIIDAE,Ceraticelus,laetabilis,1,2,0
20080718,20080728,Ridge,Girdled,5,1,Litter_sifting,LINYPHIIDAE,Eperigone,brevidentata,0,1,0
20080718,20080728,Ridge,Girdled,5,1,Litter_sifting,LINYPHIIDAE,Microneta,viaria,0,1,0
20080718,20080728,Ridge,Girdled,5,1,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,1,0,0
20080718,20080728,Ridge,Girdled,5,1,Litter_sifting,LIOCRANIDAE,immLioc,sp.,0,0,2
20080718,20080728,Ridge,Girdled,5,1,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,3
20080718,20080728,Ridge,Girdled,5,5,Pitfall,HAHNIIDAE,Neoantistea,magna,1,0,0
20080922,20081002,Ridge,Girdled,5,1,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,1
20080922,20081002,Ridge,Girdled,5,2,Litter_sifting,LINYPHIIDAE,Tenuiphantes,sabulosus,1,0,0
20080922,20081002,Ridge,Girdled,5,1,Litter_sifting,SALTICIDAE,immSalt,sp.,0,0,5
20080922,20081002,Ridge,Girdled,5,1,Litter_sifting,LIOCRANIDAE,immLioc,sp.,0,0,1
20080922,20081002,Ridge,Girdled,5,3,Pitfall,LINYPHIIDAE,immLiny,sp.,0,0,2
20080922,20081002,Ridge,Girdled,5,3,Pitfall,LINYPHIIDAE,Ceratinella,brunnea,0,1,0
20080922,20081002,Ridge,Girdled,5,3,Pitfall,LINYPHIIDAE,Tenuiphantes,zebra,0,1,0
